onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
195.9940000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
198.2920000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
198.8500000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
203.7100000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
205.9920000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
206.7060000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
211.3780000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
213.6600000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
214.9060000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
219.1960000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
221.4780000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
222.5180000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
226.9660000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
229.2480000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
229.9820000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
234.5160000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
236.7980000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
237.6860000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
242.3180000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
244.5980000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
245.6340000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
250.0340000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
252.3160000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
253.2100000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
257.7700000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
260.0520000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
260.9980000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
261.0580000000	n/a	n/a	Mind Wandering Probe	n/a	n/a	S 50
270.5720000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
272.8540000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
273.6980000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
278.2720000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
280.5540000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
281.7380000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
281.7960000000	n/a	n/a	Mind Wandering Probe	n/a	n/a	S 50
283.6100000000	n/a	n/a	Mind Wandering: Yes	n/a	n/a	S 51
287.6520000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
289.9340000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
290.9420000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
295.1840000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
297.4660000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
298.1540000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
302.8860000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
305.1680000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
305.7960000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
310.6880000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
312.9700000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
314.0440000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
318.5740000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
320.8560000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
321.6080000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
326.2080000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
328.4900000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
329.1680000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
329.2280000000	n/a	n/a	Mind Wandering Probe	n/a	n/a	S 50
332.7400000000	n/a	n/a	Mind Wandering: No	n/a	n/a	S 52
